timestamp,zone,occupancy,ambient_temp,equipment_power,cooling_need
2025-01-14 12:00:00,Clean Room,13,24.58,2.89,5.75
2025-01-14 12:00:00,Office 1,9,26.2,1.5,4.67
2025-01-14 13:00:00,Lab A,5,24.91,0.95,3.0
2025-01-14 13:00:00,Lab B,10,26.02,1.68,4.9
2025-01-14 13:00:00,Clean Room,18,25.84,3.55,7.63
2025-01-14 13:00:00,Office 1,6,26.09,1.02,3.78
2025-01-14 14:00:00,Lab A,12,25.95,2.09,5.51
2025-01-14 14:00:00,Lab B,9,25.05,0.98,3.58
2025-01-14 14:00:00,Clean Room,14,22.66,3.61,5.62
2025-01-14 14:00:00,Office 1,5,23.26,0.94,2.18
2025-01-14 15:00:00,Lab A,17,21.94,2.37,4.41
2025-01-14 15:00:00,Lab B,7,23.9,1.23,3.02
2025-01-14 15:00:00,Clean Room,15,24.38,3.34,6.33
2025-01-14 15:00:00,Office 1,4,23.31,1.01,2.14
2025-01-14 16:00:00,Lab A,10,22.26,1.51,2.84
2025-01-14 16:00:00,Lab B,11,23.13,1.66,3.54
2025-01-14 16:00:00,Clean Room,19,20.53,4.04,6.32
2025-01-14 16:00:00,Office 1,6,22.73,1.23,2.32
2025-01-14 17:00:00,Lab A,15,21.58,2.16,3.96
2025-01-14 17:00:00,Lab B,9,21.93,1.33,2.41
2025-01-14 17:00:00,Clean Room,7,20.38,2.97,3.81
2025-01-14 17:00:00,Office 1,8,22.63,1.35,2.62
2025-01-14 18:00:00,Lab A,16,21.42,1.78,3.7
2025-01-14 18:00:00,Lab B,5,19.46,0.73,1.33
2025-01-14 18:00:00,Clean Room,15,19.37,3.44,5.24
2025-01-14 18:00:00,Office 1,9,19.2,1.36,2.44
2025-01-14 19:00:00,Lab A,2,18.14,0.9,1.14
2025-01-14 19:00:00,Lab B,1,18.58,0.2,0.32
2025-01-14 19:00:00,Clean Room,0,20.36,2.16,2.16
2025-01-14 19:00:00,Office 1,2,17.79,0.77,1.01
2025-01-14 20:00:00,Lab A,0,17.69,0.3,0.3
2025-01-14 20:00:00,Lab B,2,17.18,0.97,1.21
2025-01-14 20:00:00,Clean Room,0,18.25,2.29,2.29
2025-01-14 20:00:00,Office 1,2,18.62,0.85,1.09
2025-01-14 21:00:00,Lab A,2,17.51,0.77,1.01
2025-01-14 21:00:00,Lab B,1,16.74,0.3,0.42
2025-01-14 21:00:00,Clean Room,2,16.41,2.0,2.24
2025-01-14 21:00:00,Office 1,2,17.39,0.55,0.79
2025-01-14 22:00:00,Lab A,2,14.92,0.69,0.93
2025-01-14 22:00:00,Lab B,1,16.77,0.7,0.82
2025-01-14 22:00:00,Clean Room,1,13.91,2.14,2.26
2025-01-14 22:00:00,Office 1,1,14.83,0.38,0.5
2025-01-14 23:00:00,Lab A,2,14.07,0.73,0.97
2025-01-14 23:00:00,Lab B,0,16.57,0.23,0.23
2025-01-14 23:00:00,Clean Room,2,14.47,2.43,2.67
2025-01-14 23:00:00,Office 1,0,14.8,0.47,0.47
2025-01-15 00:00:00,Lab A,1,14.49,0.77,0.89
2025-01-15 00:00:00,Lab B,2,15.63,0.74,0.98
2025-01-15 00:00:00,Clean Room,1,12.74,1.86,1.98
2025-01-15 00:00:00,Office 1,1,16.43,0.65,0.77
2025-01-15 01:00:00,Lab A,1,15.6,0.62,0.74
2025-01-15 01:00:00,Lab B,0,15.03,0.77,0.77
2025-01-15 01:00:00,Clean Room,1,13.92,2.1,2.22
2025-01-15 01:00:00,Office 1,1,14.19,0.6,0.72
2025-01-15 02:00:00,Lab A,2,14.52,0.36,0.6
2025-01-15 02:00:00,Lab B,1,15.98,0.59,0.71
2025-01-15 02:00:00,Clean Room,1,17.25,1.88,2.0
2025-01-15 02:00:00,Office 1,2,15.14,0.74,0.98
2025-01-15 03:00:00,Lab A,0,18.05,0.38,0.38
2025-01-15 03:00:00,Lab B,0,18.91,0.39,0.39
2025-01-15 03:00:00,Clean Room,1,15.63,2.0,2.12
2025-01-15 03:00:00,Office 1,1,16.57,0.52,0.64
2025-01-15 04:00:00,Lab A,1,17.58,0.46,0.58
2025-01-15 04:00:00,Lab B,0,16.73,0.45,0.45
2025-01-15 04:00:00,Clean Room,2,16.64,1.99,2.23
2025-01-15 04:00:00,Office 1,0,18.38,0.84,0.84
2025-01-15 05:00:00,Lab A,2,17.13,0.54,0.78
2025-01-15 05:00:00,Lab B,0,18.48,0.27,0.27
2025-01-15 05:00:00,Clean Room,1,19.21,2.4,2.52
2025-01-15 05:00:00,Office 1,1,18.66,0.43,0.55
2025-01-15 06:00:00,Lab A,2,18.61,0.5,0.74
2025-01-15 06:00:00,Lab B,1,20.56,0.44,0.56
2025-01-15 06:00:00,Clean Room,1,17.51,1.9,2.02
2025-01-15 06:00:00,Office 1,0,20.19,0.59,0.59
2025-01-15 07:00:00,Lab A,1,21.69,0.5,0.62
2025-01-15 07:00:00,Lab B,2,20.62,0.62,0.86
2025-01-15 07:00:00,Clean Room,1,21.0,2.11,2.23
2025-01-15 07:00:00,Office 1,1,21.07,0.55,0.67
2025-01-15 08:00:00,Lab A,0,21.21,0.39,0.39
2025-01-15 08:00:00,Lab B,2,22.07,0.79,1.07
2025-01-15 08:00:00,Clean Room,0,22.83,2.24,2.65
2025-01-15 08:00:00,Office 1,1,21.73,0.6,0.72
2025-01-15 09:00:00,Lab A,13,23.98,2.02,4.57
2025-01-15 09:00:00,Lab B,15,23.23,1.99,4.41
2025-01-15 09:00:00,Clean Room,16,23.59,3.72,6.43
2025-01-15 09:00:00,Office 1,2,23.3,0.69,1.58
2025-01-15 10:00:00,Lab A,9,23.04,1.46,3.06
2025-01-15 10:00:00,Lab B,15,25.73,2.11,5.78
2025-01-15 10:00:00,Clean Room,19,25.03,3.67,7.46
2025-01-15 10:00:00,Office 1,6,24.76,0.97,3.07
2025-01-15 11:00:00,Lab A,19,24.29,2.37,5.8
2025-01-15 11:00:00,Lab B,14,24.49,2.02,4.94
2025-01-15 11:00:00,Clean Room,9,24.85,2.67,5.17
2025-01-15 11:00:00,Office 1,9,24.88,1.31,3.83
2025-01-15 12:00:00,Lab A,16,26.01,2.14,6.06
2025-01-15 12:00:00,Lab B,11,24.48,1.54,4.1
2025-01-15 12:00:00,Clean Room,9,25.18,2.63,5.3
2025-01-15 12:00:00,Office 1,9,23.04,1.29,2.89
2025-01-15 13:00:00,Lab A,13,24.34,1.96,4.7
2025-01-15 13:00:00,Lab B,18,25.47,2.45,6.35
2025-01-15 13:00:00,Clean Room,15,24.11,3.24,6.1
2025-01-15 13:00:00,Office 1,2,25.94,0.88,3.09
2025-01-15 14:00:00,Lab A,18,24.0,2.1,5.26
2025-01-15 14:00:00,Lab B,19,25.3,2.16,6.09
2025-01-15 14:00:00,Clean Room,15,25.48,3.78,7.32
2025-01-15 14:00:00,Office 1,9,23.86,1.69,3.7
2025-01-15 15:00:00,Lab A,12,23.65,1.8,4.06
2025-01-15 15:00:00,Lab B,17,22.61,1.88,4.23
2025-01-15 15:00:00,Clean Room,14,22.27,3.5,5.32
2025-01-15 15:00:00,Office 1,8,22.13,1.83,2.85
2025-01-15 16:00:00,Lab A,19,22.18,2.69,5.06
2025-01-15 16:00:00,Lab B,7,23.68,1.07,2.75
2025-01-15 16:00:00,Clean Room,18,23.69,3.58,6.58
2025-01-15 16:00:00,Office 1,2,22.0,0.82,1.06
2025-01-15 17:00:00,Lab A,10,22.66,1.65,3.18
2025-01-15 17:00:00,Lab B,6,21.79,0.99,1.71
2025-01-15 17:00:00,Clean Room,16,20.69,3.77,5.69
2025-01-15 17:00:00,Office 1,4,22.5,0.96,1.68
2025-01-15 18:00:00,Lab A,10,19.45,1.92,3.12
2025-01-15 18:00:00,Lab B,10,20.5,1.0,2.2
2025-01-15 18:00:00,Clean Room,7,20.17,2.59,3.43
2025-01-15 18:00:00,Office 1,5,19.0,0.94,1.54
2025-01-15 19:00:00,Lab A,1,19.21,0.93,1.05
2025-01-15 19:00:00,Lab B,2,18.12,0.47,0.71
2025-01-15 19:00:00,Clean Room,1,16.08,2.0,2.12
2025-01-15 19:00:00,Office 1,2,18.53,0.8,1.04
2025-01-15 20:00:00,Lab A,2,17.4,0.45,0.69
2025-01-15 20:00:00,Lab B,2,16.44,0.56,0.8
2025-01-15 20:00:00,Clean Room,2,16.96,2.34,2.58
2025-01-15 20:00:00,Office 1,1,17.83,0.89,1.01
2025-01-15 21:00:00,Lab A,0,17.65,0.34,0.34
2025-01-15 21:00:00,Lab B,0,17.12,0.67,0.67
2025-01-15 21:00:00,Clean Room,0,15.35,1.99,1.99
2025-01-15 21:00:00,Office 1,1,15.54,0.71,0.83
2025-01-15 22:00:00,Lab A,0,15.67,0.45,0.45
2025-01-15 22:00:00,Lab B,2,15.36,0.66,0.9
2025-01-15 22:00:00,Clean Room,2,16.31,2.22,2.46
2025-01-15 22:00:00,Office 1,2,15.0,0.72,0.96
2025-01-15 23:00:00,Lab A,0,16.02,0.92,0.92
2025-01-15 23:00:00,Lab B,0,14.81,0.39,0.39
2025-01-15 23:00:00,Clean Room,0,15.4,2.21,2.21
2025-01-15 23:00:00,Office 1,2,16.19,0.4,0.64
2025-01-16 00:00:00,Lab A,2,16.56,0.61,0.85
2025-01-16 00:00:00,Lab B,0,14.17,0.27,0.27
2025-01-16 00:00:00,Clean Room,2,14.17,2.07,2.31
2025-01-16 00:00:00,Office 1,0,13.88,0.1,0.1
2025-01-16 01:00:00,Lab A,0,13.61,0.87,0.87
2025-01-16 01:00:00,Lab B,1,15.24,0.34,0.46
2025-01-16 01:00:00,Clean Room,0,14.45,1.69,1.69
2025-01-16 01:00:00,Office 1,0,13.58,0.8,0.8
2025-01-16 02:00:00,Lab A,0,14.56,0.29,0.29
2025-01-16 02:00:00,Lab B,2,15.56,0.9,1.14
2025-01-16 02:00:00,Clean Room,0,16.93,2.23,2.23
2025-01-16 02:00:00,Office 1,2,15.27,0.64,0.88
2025-01-16 03:00:00,Lab A,2,16.19,0.79,1.03
2025-01-16 03:00:00,Lab B,0,16.07,0.23,0.23
2025-01-16 03:00:00,Clean Room,2,17.25,2.04,2.28
2025-01-16 03:00:00,Office 1,2,15.66,0.36,0.6
2025-01-16 04:00:00,Lab A,0,18.71,0.6,0.6
2025-01-16 04:00:00,Lab B,2,17.32,0.78,1.02
2025-01-16 04:00:00,Clean Room,2,17.06,2.02,2.26
2025-01-16 04:00:00,Office 1,0,17.88,0.34,0.34
2025-01-16 05:00:00,Lab A,2,20.63,0.49,0.73
2025-01-16 05:00:00,Lab B,1,16.73,0.61,0.73
2025-01-16 05:00:00,Clean Room,0,18.06,1.8,1.8
2025-01-16 05:00:00,Office 1,2,18.2,0.42,0.66
2025-01-16 06:00:00,Lab A,0,20.82,0.51,0.51
2025-01-16 06:00:00,Lab B,2,21.34,0.56,0.8
2025-01-16 06:00:00,Clean Room,2,19.45,2.28,2.52
2025-01-16 06:00:00,Office 1,2,19.88,0.79,1.03
2025-01-16 07:00:00,Lab A,1,21.45,0.62,0.74
2025-01-16 07:00:00,Lab B,2,21.0,0.61,0.85
2025-01-16 07:00:00,Clean Room,0,20.92,2.14,2.14
2025-01-16 07:00:00,Office 1,0,21.61,0.58,0.58
2025-01-16 08:00:00,Lab A,2,22.07,0.88,1.15
2025-01-16 08:00:00,Lab B,1,24.72,0.6,2.08
2025-01-16 08:00:00,Clean Room,2,21.7,1.99,2.23
2025-01-16 08:00:00,Office 1,1,21.67,0.58,0.7
2025-01-16 09:00:00,Lab A,12,24.74,1.86,4.66
2025-01-16 09:00:00,Lab B,10,23.14,1.64,3.41
2025-01-16 09:00:00,Clean Room,12,24.56,3.37,6.1
2025-01-16 09:00:00,Office 1,4,24.8,1.2,3.08
2025-01-16 10:00:00,Lab A,10,24.13,1.86,4.12
2025-01-16 10:00:00,Lab B,5,24.87,1.2,3.23
2025-01-16 10:00:00,Clean Room,13,24.93,3.13,6.16
2025-01-16 10:00:00,Office 1,9,24.1,1.01,3.14
2025-01-16 11:00:00,Lab A,8,25.21,1.38,3.94
2025-01-16 11:00:00,Lab B,18,24.68,2.43,5.93
2025-01-16 11:00:00,Clean Room,19,26.05,4.11,8.42
2025-01-16 11:00:00,Office 1,5,24.4,0.84,2.64
2025-01-16 12:00:00,Lab A,18,24.78,2.11,5.66
2025-01-16 12:00:00,Lab B,15,24.49,1.96,5.0
2025-01-16 12:00:00,Clean Room,12,26.07,3.49,6.96
2025-01-16 12:00:00,Office 1,6,25.96,1.39,4.09
2025-01-16 13:00:00,Lab A,17,25.83,2.05,6.01
2025-01-16 13:00:00,Lab B,18,25.25,2.31,6.09
2025-01-16 13:00:00,Clean Room,17,25.02,3.37,6.91
2025-01-16 13:00:00,Office 1,6,22.11,1.29,2.06
2025-01-16 14:00:00,Lab A,15,23.66,1.97,4.6
2025-01-16 14:00:00,Lab B,18,24.15,2.28,5.51
2025-01-16 14:00:00,Clean Room,8,24.42,3.02,5.19
2025-01-16 14:00:00,Office 1,4,25.73,0.82,3.17
2025-01-16 15:00:00,Lab A,14,22.69,1.98,4.01
2025-01-16 15:00:00,Lab B,5,24.76,1.16,3.14
2025-01-16 15:00:00,Clean Room,8,23.53,2.8,4.53
2025-01-16 15:00:00,Office 1,3,22.74,1.33,2.06
2025-01-16 16:00:00,Lab A,10,21.79,1.6,2.8
2025-01-16 16:00:00,Lab B,11,23.09,1.67,3.54
2025-01-16 16:00:00,Clean Room,12,22.38,3.35,4.98
2025-01-16 16:00:00,Office 1,4,21.44,0.74,1.22
2025-01-16 17:00:00,Lab A,16,22.72,1.81,4.09
2025-01-16 17:00:00,Lab B,16,22.06,1.94,3.89
2025-01-16 17:00:00,Clean Room,6,21.19,2.51,3.23
2025-01-16 17:00:00,Office 1,4,22.96,0.83,1.79
2025-01-16 18:00:00,Lab A,19,20.1,2.81,5.09
2025-01-16 18:00:00,Lab B,18,20.7,2.52,4.68
2025-01-16 18:00:00,Clean Room,7,19.79,3.0,3.84
2025-01-16 18:00:00,Office 1,8,19.41,1.5,2.46
2025-01-16 19:00:00,Lab A,0,17.89,0.66,0.66
2025-01-16 19:00:00,Lab B,1,18.47,0.78,0.9
2025-01-16 19:00:00,Clean Room,1,18.99,1.99,2.11
2025-01-16 19:00:00,Office 1,1,18.29,0.77,0.89
2025-01-16 20:00:00,Lab A,2,18.16,0.59,0.83
2025-01-16 20:00:00,Lab B,2,16.72,0.55,0.79
2025-01-16 20:00:00,Clean Room,0,17.21,1.74,1.74
2025-01-16 20:00:00,Office 1,1,16.84,0.27,0.39
2025-01-16 21:00:00,Lab A,1,16.85,0.59,0.71
2025-01-16 21:00:00,Lab B,1,14.39,0.58,0.7
2025-01-16 21:00:00,Clean Room,1,16.01,2.29,2.41
2025-01-16 21:00:00,Office 1,1,15.41,0.39,0.51
2025-01-16 22:00:00,Lab A,1,16.58,0.69,0.81
2025-01-16 22:00:00,Lab B,0,14.69,0.7,0.7
2025-01-16 22:00:00,Clean Room,0,16.15,1.91,1.91
2025-01-16 22:00:00,Office 1,2,17.38,0.67,0.91
2025-01-16 23:00:00,Lab A,1,16.74,0.61,0.73
2025-01-16 23:00:00,Lab B,2,14.83,0.7,0.94
2025-01-16 23:00:00,Clean Room,2,15.01,2.24,2.48
2025-01-16 23:00:00,Office 1,0,16.23,0.5,0.5
2025-01-17 00:00:00,Lab A,2,15.93,0.25,0.49
2025-01-17 00:00:00,Lab B,1,16.64,0.75,0.87
2025-01-17 00:00:00,Clean Room,1,15.03,1.71,1.83
2025-01-17 00:00:00,Office 1,0,13.99,0.85,0.85
2025-01-17 01:00:00,Lab A,1,15.33,0.36,0.48
2025-01-17 01:00:00,Lab B,0,14.54,0.63,0.63
2025-01-17 01:00:00,Clean Room,0,14.79,1.98,1.98
2025-01-17 01:00:00,Office 1,1,15.2,0.98,1.1
2025-01-17 02:00:00,Lab A,1,16.98,0.49,0.61
2025-01-17 02:00:00,Lab B,0,16.29,0.76,0.76
2025-01-17 02:00:00,Clean Room,2,16.85,2.3,2.54
2025-01-17 02:00:00,Office 1,1,15.92,0.86,0.98
2025-01-17 03:00:00,Lab A,1,15.49,0.52,0.64
2025-01-17 03:00:00,Lab B,0,16.98,0.87,0.87
2025-01-17 03:00:00,Clean Room,2,16.92,2.19,2.43
2025-01-17 03:00:00,Office 1,0,17.44,0.23,0.23
2025-01-17 04:00:00,Lab A,0,19.11,0.53,0.53
2025-01-17 04:00:00,Lab B,1,17.37,0.32,0.44
2025-01-17 04:00:00,Clean Room,2,17.17,2.36,2.6
2025-01-17 04:00:00,Office 1,1,16.78,0.57,0.69
2025-01-17 05:00:00,Lab A,0,18.34,0.47,0.47
2025-01-17 05:00:00,Lab B,0,18.0,0.45,0.45
2025-01-17 05:00:00,Clean Room,0,18.17,1.95,1.95
2025-01-17 05:00:00,Office 1,1,18.39,0.82,0.94
2025-01-17 06:00:00,Lab A,0,19.46,0.71,0.71
2025-01-17 06:00:00,Lab B,0,20.66,0.34,0.34
2025-01-17 06:00:00,Clean Room,1,18.27,2.01,2.13
2025-01-17 06:00:00,Office 1,0,18.61,0.53,0.53
2025-01-17 07:00:00,Lab A,1,20.0,0.69,0.81
2025-01-17 07:00:00,Lab B,1,20.55,0.84,0.96
2025-01-17 07:00:00,Clean Room,2,23.97,2.21,3.44
2025-01-17 07:00:00,Office 1,0,21.05,0.17,0.17
2025-01-17 08:00:00,Lab A,1,24.45,0.57,1.92
2025-01-17 08:00:00,Lab B,0,22.44,0.61,0.83
2025-01-17 08:00:00,Clean Room,0,20.69,2.1,2.1
2025-01-17 08:00:00,Office 1,0,23.62,0.31,1.12
2025-01-17 09:00:00,Lab A,8,23.14,1.5,3.03
2025-01-17 09:00:00,Lab B,18,23.99,2.56,5.72
2025-01-17 09:00:00,Clean Room,17,24.32,3.82,7.02
2025-01-17 09:00:00,Office 1,2,23.18,1.02,1.85
2025-01-17 10:00:00,Lab A,14,26.0,1.71,5.39
2025-01-17 10:00:00,Lab B,10,23.3,1.98,3.83
2025-01-17 10:00:00,Clean Room,13,23.19,3.4,5.55
2025-01-17 10:00:00,Office 1,7,23.99,1.15,2.99
2025-01-17 11:00:00,Lab A,17,25.84,2.03,5.99
2025-01-17 11:00:00,Lab B,8,23.99,1.25,3.2
2025-01-17 11:00:00,Clean Room,16,23.95,3.08,5.98
2025-01-17 11:00:00,Office 1,7,24.87,1.31,3.59
2025-01-17 12:00:00,Lab A,14,24.65,1.58,4.58
2025-01-17 12:00:00,Lab B,12,22.25,1.78,3.35
2025-01-17 12:00:00,Clean Room,18,25.75,3.56,7.6
2025-01-17 12:00:00,Office 1,5,25.42,0.87,3.18
2025-01-17 13:00:00,Lab A,16,25.5,2.41,6.08
2025-01-17 13:00:00,Lab B,18,25.61,2.39,6.36
2025-01-17 13:00:00,Clean Room,17,22.97,3.87,6.4
2025-01-17 13:00:00,Office 1,5,24.19,1.73,3.43
2025-01-17 14:00:00,Lab A,15,23.98,1.85,4.64
2025-01-17 14:00:00,Lab B,12,22.76,1.91,3.73
2025-01-17 14:00:00,Clean Room,10,25.49,2.98,5.93
2025-01-17 14:00:00,Office 1,6,24.79,1.02,3.14
2025-01-17 15:00:00,Lab A,15,24.07,2.09,4.92
2025-01-17 15:00:00,Lab B,9,24.32,1.29,3.53
2025-01-17 15:00:00,Clean Room,19,23.85,4.27,7.47
2025-01-17 15:00:00,Office 1,3,23.1,0.65,1.57
2025-01-17 16:00:00,Lab A,15,22.41,1.95,3.96
2025-01-17 16:00:00,Lab B,17,22.91,2.24,4.73
2025-01-17 16:00:00,Clean Room,18,23.09,3.78,6.49
2025-01-17 16:00:00,Office 1,8,21.55,1.42,2.38
2025-01-17 17:00:00,Lab A,18,20.69,2.37,4.53
2025-01-17 17:00:00,Lab B,11,21.22,1.87,3.19
2025-01-17 17:00:00,Clean Room,14,20.14,3.47,5.15
2025-01-17 17:00:00,Office 1,3,21.86,0.86,1.22
2025-01-17 18:00:00,Lab A,5,20.36,1.04,1.64
2025-01-17 18:00:00,Lab B,17,19.17,2.32,4.36
2025-01-17 18:00:00,Clean Room,19,21.12,4.2,6.48
2025-01-17 18:00:00,Office 1,3,19.46,0.5,0.86
2025-01-17 19:00:00,Lab A,1,18.95,0.18,0.3
2025-01-17 19:00:00,Lab B,0,18.11,0.65,0.65
2025-01-17 19:00:00,Clean Room,1,18.85,1.62,1.74
2025-01-17 19:00:00,Office 1,1,19.46,0.72,0.84
2025-01-17 20:00:00,Lab A,1,15.99,0.44,0.56
2025-01-17 20:00:00,Lab B,2,15.42,0.64,0.88
2025-01-17 20:00:00,Clean Room,2,16.9,2.23,2.47
2025-01-17 20:00:00,Office 1,1,19.89,0.68,0.8
2025-01-17 21:00:00,Lab A,1,14.94,0.07,0.19
2025-01-17 21:00:00,Lab B,2,15.98,0.83,1.07
2025-01-17 21:00:00,Clean Room,1,17.18,1.99,2.11
2025-01-17 21:00:00,Office 1,2,16.58,0.57,0.81
2025-01-17 22:00:00,Lab A,1,15.23,0.86,0.98
2025-01-17 22:00:00,Lab B,2,17.15,0.54,0.78
2025-01-17 22:00:00,Clean Room,1,16.85,2.06,2.18
2025-01-17 22:00:00,Office 1,2,15.44,0.53,0.77
2025-01-17 23:00:00,Lab A,1,14.78,0.78,0.9
2025-01-17 23:00:00,Lab B,0,13.94,0.28,0.28
2025-01-17 23:00:00,Clean Room,2,14.88,2.28,2.52
2025-01-17 23:00:00,Office 1,1,16.77,0.76,0.88
2025-01-18 00:00:00,Lab A,2,14.27,1.13,1.37
2025-01-18 00:00:00,Lab B,0,14.35,0.34,0.34
2025-01-18 00:00:00,Clean Room,0,14.83,1.83,1.83
2025-01-18 00:00:00,Office 1,0,15.87,0.49,0.49
2025-01-18 01:00:00,Lab A,2,14.11,0.56,0.8
2025-01-18 01:00:00,Lab B,1,15.43,0.52,0.64
2025-01-18 01:00:00,Clean Room,1,16.54,1.77,1.89
2025-01-18 01:00:00,Office 1,2,14.76,0.89,1.13
2025-01-18 02:00:00,Lab A,2,17.13,0.79,1.03
2025-01-18 02:00:00,Lab B,1,16.0,0.77,0.89
2025-01-18 02:00:00,Clean Room,1,14.69,2.29,2.41
2025-01-18 02:00:00,Office 1,2,14.68,0.57,0.81
2025-01-18 03:00:00,Lab A,2,15.5,1.04,1.28
2025-01-18 03:00:00,Lab B,0,15.55,0.38,0.38
2025-01-18 03:00:00,Clean Room,1,15.23,1.99,2.11
2025-01-18 03:00:00,Office 1,0,14.84,0.43,0.43
2025-01-18 04:00:00,Lab A,0,17.21,0.43,0.43
2025-01-18 04:00:00,Lab B,1,16.91,0.8,0.92
2025-01-18 04:00:00,Clean Room,0,17.58,2.01,2.01
2025-01-18 04:00:00,Office 1,1,18.36,0.62,0.74
2025-01-18 05:00:00,Lab A,1,17.8,0.66,0.78
2025-01-18 05:00:00,Lab B,1,18.87,0.68,0.8
2025-01-18 05:00:00,Clean Room,0,18.55,1.82,1.82
2025-01-18 05:00:00,Office 1,0,19.94,0.29,0.29
2025-01-18 06:00:00,Lab A,0,20.65,0.66,0.66
2025-01-18 06:00:00,Lab B,1,18.57,0.49,0.61
2025-01-18 06:00:00,Clean Room,0,21.35,2.18,2.18
2025-01-18 06:00:00,Office 1,0,18.56,0.4,0.4
2025-01-18 07:00:00,Lab A,1,22.35,0.56,0.86
2025-01-18 07:00:00,Lab B,0,21.59,0.83,0.83
2025-01-18 07:00:00,Clean Room,0,22.44,1.84,2.06
2025-01-18 07:00:00,Office 1,2,20.21,1.12,1.36
2025-01-18 08:00:00,Lab A,0,22.93,0.46,0.92
2025-01-18 08:00:00,Lab B,1,21.62,0.32,0.44
2025-01-18 08:00:00,Clean Room,1,22.72,2.31,2.79
2025-01-18 08:00:00,Office 1,1,22.81,0.38,0.9
2025-01-18 09:00:00,Lab A,11,24.17,1.28,3.68
2025-01-18 09:00:00,Lab B,19,23.25,2.42,5.33
2025-01-18 09:00:00,Clean Room,15,22.71,3.72,5.87
2025-01-18 09:00:00,Office 1,5,24.43,1.0,2.81
2025-01-18 10:00:00,Lab A,17,24.89,1.77,5.25
2025-01-18 10:00:00,Lab B,18,24.2,2.52,5.78
2025-01-18 10:00:00,Clean Room,10,24.72,2.98,5.54
2025-01-18 10:00:00,Office 1,3,25.12,0.88,2.8
2025-01-18 11:00:00,Lab A,11,24.06,1.59,3.95
2025-01-18 11:00:00,Lab B,10,24.52,1.58,4.04
2025-01-18 11:00:00,Clean Room,16,24.18,3.62,6.63
2025-01-18 11:00:00,Office 1,2,23.98,0.37,1.6
2025-01-18 12:00:00,Lab A,18,26.15,2.28,6.51
2025-01-18 12:00:00,Lab B,8,23.85,1.38,3.27
2025-01-18 12:00:00,Clean Room,17,25.99,3.56,7.59
2025-01-18 12:00:00,Office 1,3,24.8,0.67,2.43
2025-01-18 13:00:00,Lab A,9,23.5,1.39,3.22
2025-01-18 13:00:00,Lab B,15,23.2,1.93,4.33
2025-01-18 13:00:00,Clean Room,11,25.11,3.0,5.87
2025-01-18 13:00:00,Office 1,2,26.11,0.83,3.12
2025-01-18 14:00:00,Lab A,17,24.23,1.98,5.13
2025-01-18 14:00:00,Lab B,7,24.26,1.34,3.31
2025-01-18 14:00:00,Clean Room,17,24.73,3.75,7.16
2025-01-18 14:00:00,Office 1,2,24.39,0.37,1.8
2025-01-18 15:00:00,Lab A,9,23.23,1.55,3.24
2025-01-18 15:00:00,Lab B,9,24.51,1.42,3.76
2025-01-18 15:00:00,Clean Room,10,23.78,2.78,4.87
2025-01-18 15:00:00,Office 1,3,24.22,1.13,2.6
2025-01-18 16:00:00,Lab A,7,21.71,1.23,2.07
2025-01-18 16:00:00,Lab B,17,21.68,2.47,4.51
2025-01-18 16:00:00,Clean Room,17,21.64,3.47,5.51
2025-01-18 16:00:00,Office 1,9,22.42,1.62,2.91
2025-01-18 17:00:00,Lab A,17,21.13,2.29,4.33
2025-01-18 17:00:00,Lab B,17,22.43,2.08,4.34
2025-01-18 17:00:00,Clean Room,5,21.34,2.61,3.21
2025-01-18 17:00:00,Office 1,7,21.33,1.11,1.95
2025-01-18 18:00:00,Lab A,11,21.09,1.78,3.1
2025-01-18 18:00:00,Lab B,12,20.45,1.64,3.08
2025-01-18 18:00:00,Clean Room,12,19.99,3.44,4.88
2025-01-18 18:00:00,Office 1,9,19.92,1.37,2.45
2025-01-18 19:00:00,Lab A,0,18.86,0.89,0.89
2025-01-18 19:00:00,Lab B,1,17.86,0.68,0.8
2025-01-18 19:00:00,Clean Room,0,18.1,2.1,2.1
2025-01-18 19:00:00,Office 1,2,18.88,0.28,0.52
2025-01-18 20:00:00,Lab A,0,18.57,0.39,0.39
2025-01-18 20:00:00,Lab B,1,18.09,0.45,0.57
2025-01-18 20:00:00,Clean Room,1,17.66,2.54,2.66
2025-01-18 20:00:00,Office 1,0,18.47,0.76,0.76
2025-01-18 21:00:00,Lab A,1,17.52,0.64,0.76
2025-01-18 21:00:00,Lab B,1,16.68,0.72,0.84
2025-01-18 21:00:00,Clean Room,0,16.07,1.88,1.88
2025-01-18 21:00:00,Office 1,2,16.08,0.81,1.05
2025-01-18 22:00:00,Lab A,1,16.77,1.04,1.16
2025-01-18 22:00:00,Lab B,0,16.43,0.44,0.44
2025-01-18 22:00:00,Clean Room,0,15.13,1.85,1.85
2025-01-18 22:00:00,Office 1,0,14.1,0.26,0.26
2025-01-18 23:00:00,Lab A,1,15.26,0.92,1.04
2025-01-18 23:00:00,Lab B,1,17.26,0.3,0.42
2025-01-18 23:00:00,Clean Room,0,14.72,2.27,2.27
2025-01-18 23:00:00,Office 1,2,15.93,1.01,1.25
2025-01-19 00:00:00,Lab A,1,14.75,0.6,0.72
2025-01-19 00:00:00,Lab B,1,16.51,0.72,0.84
2025-01-19 00:00:00,Clean Room,1,16.61,1.92,2.04
